Training: 2024-02-02 12:22:23,655-rank_id: 0
Training: 2024-02-02 19:42:27,116-Speed 1968.24 samples/sec   Loss 11.8737   LearningRate 0.000529   Epoch: 9   Global Step: 95280   Fp16 Grad Scale: 65536   Required: 8 hours Feat Norm 3.2554  Reg Loss 0.0837  
Training: 2024-02-02 19:42:32,322-Speed 1967.43 samples/sec   Loss 11.7342   LearningRate 0.000529   Epoch: 9   Global Step: 95300   Fp16 Grad Scale: 65536   Required: 8 hours Feat Norm 3.2292  Reg Loss 0.1655  
Training: 2024-02-02 19:42:37,531-Speed 1966.44 samples/sec   Loss 11.8691   LearningRate 0.000529   Epoch: 9   Global Step: 95320   Fp16 Grad Scale: 65536   Required: 8 hours Feat Norm 3.2134  Reg Loss 0.1543  
Training: 2024-02-02 19:42:42,734-Speed 1968.68 samples/sec   Loss 11.9066   LearningRate 0.000529   Epoch: 9   Global Step: 95340   Fp16 Grad Scale: 65536   Required: 8 hours Feat Norm 3.2563  Reg Loss 0.1070  
Training: 2024-02-02 19:42:47,936-Speed 1968.97 samples/sec   Loss 11.8437   LearningRate 0.000529   Epoch: 9   Global Step: 95360   Fp16 Grad Scale: 65536   Required: 8 hours Feat Norm 3.2182  Reg Loss 0.1482  
Training: 2024-02-02 19:42:53,140-Speed 1967.88 samples/sec   Loss 11.8221   LearningRate 0.000529   Epoch: 9   Global Step: 95380   Fp16 Grad Scale: 65536   Required: 8 hours Feat Norm 3.2517  Reg Loss 0.1011  
Training: 2024-02-02 19:42:58,346-Speed 1967.33 samples/sec   Loss 11.7340   LearningRate 0.000528   Epoch: 9   Global Step: 95400   Fp16 Grad Scale: 65536   Required: 8 hours Feat Norm 3.2450  Reg Loss 0.1524  
Training: 2024-02-02 19:43:03,549-Speed 1968.45 samples/sec   Loss 11.7933   LearningRate 0.000528   Epoch: 9   Global Step: 95420   Fp16 Grad Scale: 65536   Required: 8 hours Feat Norm 3.2345  Reg Loss 0.1409  
Training: 2024-02-02 19:43:08,751-Speed 1969.03 samples/sec   Loss 11.7728   LearningRate 0.000528   Epoch: 9   Global Step: 95440   Fp16 Grad Scale: 65536   Required: 8 hours Feat Norm 3.2456  Reg Loss 0.1441  
Training: 2024-02-02 19:43:13,956-Speed 1967.81 samples/sec   Loss 11.9243   LearningRate 0.000528   Epoch: 9   Global Step: 95460   Fp16 Grad Scale: 65536   Required: 8 hours Feat Norm 3.2411  Reg Loss 0.1442  
Training: 2024-02-02 19:43:19,160-Speed 1968.29 samples/sec   Loss 11.9653   LearningRate 0.000528   Epoch: 9   Global Step: 95480   Fp16 Grad Scale: 65536   Required: 8 hours Feat Norm 3.2318  Reg Loss 0.1190  
Training: 2024-02-02 19:43:24,365-Speed 1967.65 samples/sec   Loss 11.7233   LearningRate 0.000528   Epoch: 9   Global Step: 95500   Fp16 Grad Scale: 65536   Required: 8 hours Feat Norm 3.2257  Reg Loss 0.1296  
Training: 2024-02-02 19:43:29,568-Speed 1968.78 samples/sec   Loss 11.8213   LearningRate 0.000528   Epoch: 9   Global Step: 95520   Fp16 Grad Scale: 65536   Required: 8 hours Feat Norm 3.2232  Reg Loss 0.1446  
Training: 2024-02-02 19:43:34,770-Speed 1968.67 samples/sec   Loss 11.7342   LearningRate 0.000528   Epoch: 9   Global Step: 95540   Fp16 Grad Scale: 65536   Required: 8 hours Feat Norm 3.2347  Reg Loss 0.1464  
Training: 2024-02-02 19:43:39,972-Speed 1968.92 samples/sec   Loss 11.8666   LearningRate 0.000528   Epoch: 9   Global Step: 95560   Fp16 Grad Scale: 65536   Required: 8 hours Feat Norm 3.2480  Reg Loss 0.1022  
Training: 2024-02-02 19:43:45,176-Speed 1968.43 samples/sec   Loss 11.9005   LearningRate 0.000528   Epoch: 9   Global Step: 95580   Fp16 Grad Scale: 65536   Required: 8 hours Feat Norm 3.2342  Reg Loss 0.1526  
Training: 2024-02-02 19:43:50,375-Speed 1969.82 samples/sec   Loss 11.7592   LearningRate 0.000527   Epoch: 9   Global Step: 95600   Fp16 Grad Scale: 65536   Required: 8 hours Feat Norm 3.2662  Reg Loss 0.0913  
Training: 2024-02-02 19:43:55,583-Speed 1966.86 samples/sec   Loss 11.9005   LearningRate 0.000527   Epoch: 9   Global Step: 95620   Fp16 Grad Scale: 65536   Required: 8 hours Feat Norm 3.2707  Reg Loss 0.0679  
Training: 2024-02-02 19:44:00,788-Speed 1967.73 samples/sec   Loss 11.8069   LearningRate 0.000527   Epoch: 9   Global Step: 95640   Fp16 Grad Scale: 131072   Required: 8 hours Feat Norm 3.2260  Reg Loss 0.1403  
Training: 2024-02-02 19:44:05,988-Speed 1969.45 samples/sec   Loss 11.8053   LearningRate 0.000527   Epoch: 9   Global Step: 95660   Fp16 Grad Scale: 65536   Required: 8 hours Feat Norm 3.2411  Reg Loss 0.1112  
Training: 2024-02-02 19:44:11,199-Speed 1965.83 samples/sec   Loss 11.9161   LearningRate 0.000527   Epoch: 9   Global Step: 95680   Fp16 Grad Scale: 65536   Required: 8 hours Feat Norm 3.2349  Reg Loss 0.1066  
Training: 2024-02-02 19:44:16,407-Speed 1966.44 samples/sec   Loss 11.6761   LearningRate 0.000527   Epoch: 9   Global Step: 95700   Fp16 Grad Scale: 65536   Required: 8 hours Feat Norm 3.2331  Reg Loss 0.1276  
Training: 2024-02-02 19:44:21,614-Speed 1967.05 samples/sec   Loss 11.8513   LearningRate 0.000527   Epoch: 9   Global Step: 95720   Fp16 Grad Scale: 65536   Required: 8 hours Feat Norm 3.2425  Reg Loss 0.1305  
Training: 2024-02-02 19:44:26,821-Speed 1967.02 samples/sec   Loss 12.0011   LearningRate 0.000527   Epoch: 9   Global Step: 95740   Fp16 Grad Scale: 65536   Required: 8 hours Feat Norm 3.2338  Reg Loss 0.1420  
Training: 2024-02-02 19:44:32,025-Speed 1968.12 samples/sec   Loss 11.8687   LearningRate 0.000527   Epoch: 9   Global Step: 95760   Fp16 Grad Scale: 65536   Required: 8 hours Feat Norm 3.2537  Reg Loss 0.1173  
Training: 2024-02-02 19:44:37,232-Speed 1967.23 samples/sec   Loss 11.8190   LearningRate 0.000527   Epoch: 9   Global Step: 95780   Fp16 Grad Scale: 65536   Required: 8 hours Feat Norm 3.2540  Reg Loss 0.1200  
Training: 2024-02-02 19:44:42,435-Speed 1968.28 samples/sec   Loss 11.6562   LearningRate 0.000526   Epoch: 9   Global Step: 95800   Fp16 Grad Scale: 65536   Required: 8 hours Feat Norm 3.2135  Reg Loss 0.1533  
Training: 2024-02-02 19:44:47,638-Speed 1968.63 samples/sec   Loss 11.8199   LearningRate 0.000526   Epoch: 9   Global Step: 95820   Fp16 Grad Scale: 65536   Required: 8 hours Feat Norm 3.2353  Reg Loss 0.1220  
Training: 2024-02-02 19:44:52,839-Speed 1969.07 samples/sec   Loss 12.0074   LearningRate 0.000526   Epoch: 9   Global Step: 95840   Fp16 Grad Scale: 65536   Required: 8 hours Feat Norm 3.2356  Reg Loss 0.1220  
Training: 2024-02-02 19:44:58,039-Speed 1969.81 samples/sec   Loss 11.9993   LearningRate 0.000526   Epoch: 9   Global Step: 95860   Fp16 Grad Scale: 65536   Required: 8 hours Feat Norm 3.2221  Reg Loss 0.1204  
Training: 2024-02-02 19:45:03,246-Speed 1966.90 samples/sec   Loss 11.8909   LearningRate 0.000526   Epoch: 9   Global Step: 95880   Fp16 Grad Scale: 65536   Required: 8 hours Feat Norm 3.2332  Reg Loss 0.1303  
Training: 2024-02-02 19:45:08,452-Speed 1967.40 samples/sec   Loss 11.8181   LearningRate 0.000526   Epoch: 9   Global Step: 95900   Fp16 Grad Scale: 65536   Required: 8 hours Feat Norm 3.2174  Reg Loss 0.1715  
Training: 2024-02-02 19:45:13,660-Speed 1966.72 samples/sec   Loss 11.8853   LearningRate 0.000526   Epoch: 9   Global Step: 95920   Fp16 Grad Scale: 65536   Required: 8 hours Feat Norm 3.2358  Reg Loss 0.1189  
Training: 2024-02-02 19:45:18,865-Speed 1967.69 samples/sec   Loss 11.9551   LearningRate 0.000526   Epoch: 9   Global Step: 95940   Fp16 Grad Scale: 65536   Required: 8 hours Feat Norm 3.2397  Reg Loss 0.1212  
Training: 2024-02-02 19:45:24,065-Speed 1969.71 samples/sec   Loss 11.8409   LearningRate 0.000526   Epoch: 9   Global Step: 95960   Fp16 Grad Scale: 65536   Required: 8 hours Feat Norm 3.2311  Reg Loss 0.1551  
Training: 2024-02-02 19:45:29,273-Speed 1966.83 samples/sec   Loss 11.9394   LearningRate 0.000526   Epoch: 9   Global Step: 95980   Fp16 Grad Scale: 65536   Required: 8 hours Feat Norm 3.2423  Reg Loss 0.0937  
Training: 2024-02-02 19:45:34,478-Speed 1967.67 samples/sec   Loss 11.9731   LearningRate 0.000526   Epoch: 9   Global Step: 96000   Fp16 Grad Scale: 65536   Required: 8 hours Feat Norm 3.2617  Reg Loss 0.0861  
Training: 2024-02-02 19:45:40,703-[lfw][96000]XNorm: 3.250466
Training: 2024-02-02 19:45:40,703-[lfw][96000]Accuracy-Flip: 0.96067+-0.01207
Training: 2024-02-02 19:45:40,704-[lfw][96000]Accuracy-Highest: 0.96300
Training: 2024-02-02 19:45:47,804-[cfp_fp][96000]XNorm: 3.185607
Training: 2024-02-02 19:45:47,805-[cfp_fp][96000]Accuracy-Flip: 0.77343+-0.01283
Training: 2024-02-02 19:45:47,806-[cfp_fp][96000]Accuracy-Highest: 0.77914
Training: 2024-02-02 19:45:53,956-[agedb_30][96000]XNorm: 3.243821
Training: 2024-02-02 19:45:53,957-[agedb_30][96000]Accuracy-Flip: 0.79567+-0.01567
Training: 2024-02-02 19:45:53,958-[agedb_30][96000]Accuracy-Highest: 0.80317
Training: 2024-02-02 19:45:59,152-Speed 415.04 samples/sec   Loss 11.8794   LearningRate 0.000525   Epoch: 9   Global Step: 96020   Fp16 Grad Scale: 65536   Required: 8 hours Feat Norm 3.2455  Reg Loss 0.1236  
Training: 2024-02-02 19:46:04,346-Speed 1972.06 samples/sec   Loss 11.9824   LearningRate 0.000525   Epoch: 9   Global Step: 96040   Fp16 Grad Scale: 65536   Required: 8 hours Feat Norm 3.2675  Reg Loss 0.0935  
Training: 2024-02-02 19:46:09,542-Speed 1970.93 samples/sec   Loss 11.9859   LearningRate 0.000525   Epoch: 9   Global Step: 96060   Fp16 Grad Scale: 65536   Required: 8 hours Feat Norm 3.2336  Reg Loss 0.1657  
Training: 2024-02-02 19:46:14,747-Speed 1967.81 samples/sec   Loss 11.7975   LearningRate 0.000525   Epoch: 9   Global Step: 96080   Fp16 Grad Scale: 65536   Required: 8 hours Feat Norm 3.2193  Reg Loss 0.1064  
Training: 2024-02-02 19:46:19,953-Speed 1967.48 samples/sec   Loss 11.9789   LearningRate 0.000525   Epoch: 9   Global Step: 96100   Fp16 Grad Scale: 65536   Required: 8 hours Feat Norm 3.2317  Reg Loss 0.1171  
Training: 2024-02-02 19:46:25,159-Speed 1967.41 samples/sec   Loss 11.8956   LearningRate 0.000525   Epoch: 9   Global Step: 96120   Fp16 Grad Scale: 65536   Required: 8 hours Feat Norm 3.2634  Reg Loss 0.1114  
Training: 2024-02-02 19:46:30,365-Speed 1967.30 samples/sec   Loss 11.9107   LearningRate 0.000525   Epoch: 9   Global Step: 96140   Fp16 Grad Scale: 65536   Required: 8 hours Feat Norm 3.2399  Reg Loss 0.1127  
Training: 2024-02-02 19:46:35,570-Speed 1967.76 samples/sec   Loss 11.9471   LearningRate 0.000525   Epoch: 9   Global Step: 96160   Fp16 Grad Scale: 131072   Required: 8 hours Feat Norm 3.2667  Reg Loss 0.0861  
Training: 2024-02-02 19:46:40,777-Speed 1966.86 samples/sec   Loss 11.9927   LearningRate 0.000525   Epoch: 9   Global Step: 96180   Fp16 Grad Scale: 65536   Required: 8 hours Feat Norm 3.2580  Reg Loss 0.1189  
Training: 2024-02-02 19:46:45,981-Speed 1968.03 samples/sec   Loss 11.9236   LearningRate 0.000525   Epoch: 9   Global Step: 96200   Fp16 Grad Scale: 65536   Required: 8 hours Feat Norm 3.2468  Reg Loss 0.1191  
Training: 2024-02-02 19:46:51,176-Speed 1971.39 samples/sec   Loss 11.7089   LearningRate 0.000524   Epoch: 9   Global Step: 96220   Fp16 Grad Scale: 65536   Required: 8 hours Feat Norm 3.2428  Reg Loss 0.1373  
Training: 2024-02-02 19:46:56,372-Speed 1971.13 samples/sec   Loss 11.9094   LearningRate 0.000524   Epoch: 9   Global Step: 96240   Fp16 Grad Scale: 65536   Required: 8 hours Feat Norm 3.2293  Reg Loss 0.1385  
Training: 2024-02-02 19:47:01,575-Speed 1968.59 samples/sec   Loss 11.8342   LearningRate 0.000524   Epoch: 9   Global Step: 96260   Fp16 Grad Scale: 65536   Required: 8 hours Feat Norm 3.2149  Reg Loss 0.1483  
Training: 2024-02-02 19:47:06,774-Speed 1969.92 samples/sec   Loss 11.9539   LearningRate 0.000524   Epoch: 9   Global Step: 96280   Fp16 Grad Scale: 65536   Required: 8 hours Feat Norm 3.2128  Reg Loss 0.1744  
Training: 2024-02-02 19:47:11,974-Speed 1969.62 samples/sec   Loss 11.9309   LearningRate 0.000524   Epoch: 9   Global Step: 96300   Fp16 Grad Scale: 65536   Required: 8 hours Feat Norm 3.2603  Reg Loss 0.1182  
Training: 2024-02-02 19:47:17,175-Speed 1969.22 samples/sec   Loss 11.9854   LearningRate 0.000524   Epoch: 9   Global Step: 96320   Fp16 Grad Scale: 65536   Required: 8 hours Feat Norm 3.2312  Reg Loss 0.1158  
Training: 2024-02-02 19:47:22,375-Speed 1969.67 samples/sec   Loss 12.1632   LearningRate 0.000524   Epoch: 9   Global Step: 96340   Fp16 Grad Scale: 65536   Required: 8 hours Feat Norm 3.2449  Reg Loss 0.1254  
Training: 2024-02-02 19:47:27,576-Speed 1969.29 samples/sec   Loss 11.8881   LearningRate 0.000524   Epoch: 9   Global Step: 96360   Fp16 Grad Scale: 65536   Required: 8 hours Feat Norm 3.2184  Reg Loss 0.1332  
Training: 2024-02-02 19:47:32,775-Speed 1969.92 samples/sec   Loss 12.0331   LearningRate 0.000524   Epoch: 9   Global Step: 96380   Fp16 Grad Scale: 65536   Required: 8 hours Feat Norm 3.2157  Reg Loss 0.1683  
Training: 2024-02-02 19:47:37,978-Speed 1968.75 samples/sec   Loss 11.9583   LearningRate 0.000524   Epoch: 9   Global Step: 96400   Fp16 Grad Scale: 65536   Required: 8 hours Feat Norm 3.2403  Reg Loss 0.1221  
Training: 2024-02-02 19:47:43,182-Speed 1968.04 samples/sec   Loss 11.9779   LearningRate 0.000523   Epoch: 9   Global Step: 96420   Fp16 Grad Scale: 65536   Required: 8 hours Feat Norm 3.2717  Reg Loss 0.0827  
Training: 2024-02-02 19:47:48,384-Speed 1968.87 samples/sec   Loss 11.9562   LearningRate 0.000523   Epoch: 9   Global Step: 96440   Fp16 Grad Scale: 65536   Required: 8 hours Feat Norm 3.2483  Reg Loss 0.1079  
Training: 2024-02-02 19:47:53,587-Speed 1968.49 samples/sec   Loss 11.9419   LearningRate 0.000523   Epoch: 9   Global Step: 96460   Fp16 Grad Scale: 65536   Required: 8 hours Feat Norm 3.2413  Reg Loss 0.1236  
Training: 2024-02-02 19:47:58,788-Speed 1969.19 samples/sec   Loss 11.9935   LearningRate 0.000523   Epoch: 9   Global Step: 96480   Fp16 Grad Scale: 65536   Required: 8 hours Feat Norm 3.2363  Reg Loss 0.1489  
Training: 2024-02-02 19:48:03,993-Speed 1967.97 samples/sec   Loss 11.9083   LearningRate 0.000523   Epoch: 9   Global Step: 96500   Fp16 Grad Scale: 65536   Required: 8 hours Feat Norm 3.2338  Reg Loss 0.1332  
Training: 2024-02-02 19:48:09,196-Speed 1968.58 samples/sec   Loss 11.8216   LearningRate 0.000523   Epoch: 9   Global Step: 96520   Fp16 Grad Scale: 65536   Required: 8 hours Feat Norm 3.2575  Reg Loss 0.1498  
Training: 2024-02-02 19:48:14,396-Speed 1969.35 samples/sec   Loss 11.9537   LearningRate 0.000523   Epoch: 9   Global Step: 96540   Fp16 Grad Scale: 65536   Required: 8 hours Feat Norm 3.2565  Reg Loss 0.1184  
Training: 2024-02-02 19:48:19,600-Speed 1968.28 samples/sec   Loss 11.9160   LearningRate 0.000523   Epoch: 9   Global Step: 96560   Fp16 Grad Scale: 65536   Required: 8 hours Feat Norm 3.2567  Reg Loss 0.1145  
Training: 2024-02-02 19:48:24,802-Speed 1968.77 samples/sec   Loss 12.1159   LearningRate 0.000523   Epoch: 9   Global Step: 96580   Fp16 Grad Scale: 65536   Required: 8 hours Feat Norm 3.2513  Reg Loss 0.1227  
Training: 2024-02-02 19:48:30,007-Speed 1967.90 samples/sec   Loss 12.0351   LearningRate 0.000523   Epoch: 9   Global Step: 96600   Fp16 Grad Scale: 65536   Required: 8 hours Feat Norm 3.2370  Reg Loss 0.1405  
Training: 2024-02-02 19:48:35,213-Speed 1967.20 samples/sec   Loss 11.8684   LearningRate 0.000522   Epoch: 9   Global Step: 96620   Fp16 Grad Scale: 65536   Required: 8 hours Feat Norm 3.2401  Reg Loss 0.1263  
Training: 2024-02-02 19:48:40,420-Speed 1967.16 samples/sec   Loss 11.8924   LearningRate 0.000522   Epoch: 9   Global Step: 96640   Fp16 Grad Scale: 65536   Required: 8 hours Feat Norm 3.2362  Reg Loss 0.1041  
Training: 2024-02-02 19:48:45,627-Speed 1966.97 samples/sec   Loss 11.9121   LearningRate 0.000522   Epoch: 9   Global Step: 96660   Fp16 Grad Scale: 65536   Required: 8 hours Feat Norm 3.2289  Reg Loss 0.1294  
Training: 2024-02-02 19:48:50,834-Speed 1966.99 samples/sec   Loss 11.8980   LearningRate 0.000522   Epoch: 9   Global Step: 96680   Fp16 Grad Scale: 65536   Required: 8 hours Feat Norm 3.2580  Reg Loss 0.1028  
Training: 2024-02-02 19:48:56,051-Speed 1963.17 samples/sec   Loss 11.8767   LearningRate 0.000522   Epoch: 9   Global Step: 96700   Fp16 Grad Scale: 65536   Required: 8 hours Feat Norm 3.2643  Reg Loss 0.1203  
Training: 2024-02-02 19:49:01,266-Speed 1963.88 samples/sec   Loss 11.9590   LearningRate 0.000522   Epoch: 9   Global Step: 96720   Fp16 Grad Scale: 65536   Required: 8 hours Feat Norm 3.2524  Reg Loss 0.1159  
Training: 2024-02-02 19:49:06,481-Speed 1964.12 samples/sec   Loss 12.0377   LearningRate 0.000522   Epoch: 9   Global Step: 96740   Fp16 Grad Scale: 65536   Required: 8 hours Feat Norm 3.2505  Reg Loss 0.1026  
Training: 2024-02-02 19:49:11,693-Speed 1964.96 samples/sec   Loss 11.9256   LearningRate 0.000522   Epoch: 9   Global Step: 96760   Fp16 Grad Scale: 65536   Required: 8 hours Feat Norm 3.2524  Reg Loss 0.0985  
Training: 2024-02-02 19:49:16,912-Speed 1962.64 samples/sec   Loss 11.8921   LearningRate 0.000522   Epoch: 9   Global Step: 96780   Fp16 Grad Scale: 131072   Required: 8 hours Feat Norm 3.2623  Reg Loss 0.0760  
Training: 2024-02-02 19:49:22,111-Speed 1969.84 samples/sec   Loss 11.9267   LearningRate 0.000522   Epoch: 9   Global Step: 96800   Fp16 Grad Scale: 65536   Required: 8 hours Feat Norm 3.2756  Reg Loss 0.0968  
Training: 2024-02-02 19:49:27,314-Speed 1968.85 samples/sec   Loss 11.8917   LearningRate 0.000521   Epoch: 9   Global Step: 96820   Fp16 Grad Scale: 65536   Required: 8 hours Feat Norm 3.2434  Reg Loss 0.1067  
Training: 2024-02-02 19:49:32,516-Speed 1968.97 samples/sec   Loss 11.9709   LearningRate 0.000521   Epoch: 9   Global Step: 96840   Fp16 Grad Scale: 65536   Required: 8 hours Feat Norm 3.2187  Reg Loss 0.1544  
Training: 2024-02-02 19:49:37,721-Speed 1967.82 samples/sec   Loss 11.8953   LearningRate 0.000521   Epoch: 9   Global Step: 96860   Fp16 Grad Scale: 65536   Required: 8 hours Feat Norm 3.2556  Reg Loss 0.1051  
Training: 2024-02-02 19:49:42,927-Speed 1967.39 samples/sec   Loss 11.8901   LearningRate 0.000521   Epoch: 9   Global Step: 96880   Fp16 Grad Scale: 65536   Required: 8 hours Feat Norm 3.2155  Reg Loss 0.1421  
Training: 2024-02-02 19:49:48,129-Speed 1968.92 samples/sec   Loss 12.0397   LearningRate 0.000521   Epoch: 9   Global Step: 96900   Fp16 Grad Scale: 65536   Required: 8 hours Feat Norm 3.2349  Reg Loss 0.1115  
Training: 2024-02-02 19:49:53,334-Speed 1967.65 samples/sec   Loss 11.9969   LearningRate 0.000521   Epoch: 9   Global Step: 96920   Fp16 Grad Scale: 65536   Required: 8 hours Feat Norm 3.2190  Reg Loss 0.1518  
Training: 2024-02-02 19:49:58,541-Speed 1967.07 samples/sec   Loss 11.8456   LearningRate 0.000521   Epoch: 9   Global Step: 96940   Fp16 Grad Scale: 65536   Required: 8 hours Feat Norm 3.2535  Reg Loss 0.1480  
Training: 2024-02-02 19:50:03,746-Speed 1967.69 samples/sec   Loss 11.8096   LearningRate 0.000521   Epoch: 9   Global Step: 96960   Fp16 Grad Scale: 65536   Required: 8 hours Feat Norm 3.2313  Reg Loss 0.1317  
Training: 2024-02-02 19:50:08,951-Speed 1967.75 samples/sec   Loss 11.9945   LearningRate 0.000521   Epoch: 9   Global Step: 96980   Fp16 Grad Scale: 65536   Required: 8 hours Feat Norm 3.2526  Reg Loss 0.1111  
Training: 2024-02-02 19:50:14,151-Speed 1969.61 samples/sec   Loss 11.9513   LearningRate 0.000521   Epoch: 9   Global Step: 97000   Fp16 Grad Scale: 65536   Required: 8 hours Feat Norm 3.2445  Reg Loss 0.1222  
Training: 2024-02-02 19:50:19,352-Speed 1969.21 samples/sec   Loss 12.0203   LearningRate 0.000520   Epoch: 9   Global Step: 97020   Fp16 Grad Scale: 65536   Required: 8 hours Feat Norm 3.2470  Reg Loss 0.1034  
Training: 2024-02-02 19:50:24,554-Speed 1968.88 samples/sec   Loss 11.9576   LearningRate 0.000520   Epoch: 9   Global Step: 97040   Fp16 Grad Scale: 65536   Required: 8 hours Feat Norm 3.2384  Reg Loss 0.1187  
Training: 2024-02-02 19:50:29,758-Speed 1968.13 samples/sec   Loss 12.0599   LearningRate 0.000520   Epoch: 9   Global Step: 97060   Fp16 Grad Scale: 65536   Required: 8 hours Feat Norm 3.2112  Reg Loss 0.1468  
Training: 2024-02-02 19:50:34,958-Speed 1969.50 samples/sec   Loss 11.9830   LearningRate 0.000520   Epoch: 9   Global Step: 97080   Fp16 Grad Scale: 65536   Required: 8 hours Feat Norm 3.2697  Reg Loss 0.0687  
Training: 2024-02-02 19:50:40,155-Speed 1970.72 samples/sec   Loss 11.9616   LearningRate 0.000520   Epoch: 9   Global Step: 97100   Fp16 Grad Scale: 65536   Required: 8 hours Feat Norm 3.2611  Reg Loss 0.0963  
Training: 2024-02-02 19:50:45,357-Speed 1968.70 samples/sec   Loss 12.0331   LearningRate 0.000520   Epoch: 9   Global Step: 97120   Fp16 Grad Scale: 65536   Required: 8 hours Feat Norm 3.2515  Reg Loss 0.0808  
Training: 2024-02-02 19:50:50,558-Speed 1969.14 samples/sec   Loss 11.8761   LearningRate 0.000520   Epoch: 9   Global Step: 97140   Fp16 Grad Scale: 65536   Required: 8 hours Feat Norm 3.2441  Reg Loss 0.1245  
