Training: 2024-02-18 00:57:08,166-rank_id: 0
Training: 2024-02-18 09:54:12,030-Speed 2010.90 samples/sec   Loss 9.6095   LearningRate 0.000400   Epoch: 12   Global Step: 121460   Fp16 Grad Scale: 32768   Required: 6 hours Feat Norm 18.0979  Reg Loss 0.0000  Meet Loss 0.0000
Training: 2024-02-18 09:54:17,124-Speed 2010.46 samples/sec   Loss 9.6515   LearningRate 0.000400   Epoch: 12   Global Step: 121480   Fp16 Grad Scale: 32768   Required: 6 hours Feat Norm 18.2289  Reg Loss 0.0000  Meet Loss 0.0000
Training: 2024-02-18 09:54:22,219-Speed 2010.55 samples/sec   Loss 9.6155   LearningRate 0.000399   Epoch: 12   Global Step: 121500   Fp16 Grad Scale: 32768   Required: 6 hours Feat Norm 18.3298  Reg Loss 0.0000  Meet Loss 0.0000
Training: 2024-02-18 09:54:27,319-Speed 2008.06 samples/sec   Loss 9.6371   LearningRate 0.000399   Epoch: 12   Global Step: 121520   Fp16 Grad Scale: 65536   Required: 6 hours Feat Norm 18.0268  Reg Loss 0.0000  Meet Loss 0.0000
Training: 2024-02-18 09:54:32,413-Speed 2010.72 samples/sec   Loss 9.6544   LearningRate 0.000399   Epoch: 12   Global Step: 121540   Fp16 Grad Scale: 32768   Required: 6 hours Feat Norm 18.2135  Reg Loss 0.0000  Meet Loss 0.0000
Training: 2024-02-18 09:54:37,509-Speed 2010.21 samples/sec   Loss 9.6859   LearningRate 0.000399   Epoch: 12   Global Step: 121560   Fp16 Grad Scale: 32768   Required: 6 hours Feat Norm 18.2049  Reg Loss 0.0000  Meet Loss 0.0000
Training: 2024-02-18 09:54:42,606-Speed 2009.18 samples/sec   Loss 9.7099   LearningRate 0.000399   Epoch: 12   Global Step: 121580   Fp16 Grad Scale: 32768   Required: 6 hours Feat Norm 18.1859  Reg Loss 0.0000  Meet Loss 0.0000
Training: 2024-02-18 09:54:47,705-Speed 2008.81 samples/sec   Loss 9.7481   LearningRate 0.000399   Epoch: 12   Global Step: 121600   Fp16 Grad Scale: 32768   Required: 6 hours Feat Norm 18.0895  Reg Loss 0.0000  Meet Loss 0.0000
Training: 2024-02-18 09:54:52,797-Speed 2011.13 samples/sec   Loss 9.6966   LearningRate 0.000399   Epoch: 12   Global Step: 121620   Fp16 Grad Scale: 16384   Required: 6 hours Feat Norm 18.1574  Reg Loss 0.0000  Meet Loss 0.0000
Training: 2024-02-18 09:54:57,902-Speed 2006.04 samples/sec   Loss 9.7115   LearningRate 0.000399   Epoch: 12   Global Step: 121640   Fp16 Grad Scale: 16384   Required: 6 hours Feat Norm 18.3673  Reg Loss 0.0000  Meet Loss 0.0000
Training: 2024-02-18 09:55:03,003-Speed 2007.90 samples/sec   Loss 9.6592   LearningRate 0.000399   Epoch: 12   Global Step: 121660   Fp16 Grad Scale: 16384   Required: 6 hours Feat Norm 18.3575  Reg Loss 0.0000  Meet Loss 0.0000
Training: 2024-02-18 09:55:08,100-Speed 2009.55 samples/sec   Loss 9.8034   LearningRate 0.000399   Epoch: 12   Global Step: 121680   Fp16 Grad Scale: 16384   Required: 6 hours Feat Norm 18.3205  Reg Loss 0.0000  Meet Loss 0.0000
Training: 2024-02-18 09:55:13,195-Speed 2009.99 samples/sec   Loss 9.6929   LearningRate 0.000398   Epoch: 12   Global Step: 121700   Fp16 Grad Scale: 16384   Required: 6 hours Feat Norm 18.1549  Reg Loss 0.0000  Meet Loss 0.0000
Training: 2024-02-18 09:55:18,298-Speed 2007.04 samples/sec   Loss 9.7309   LearningRate 0.000398   Epoch: 12   Global Step: 121720   Fp16 Grad Scale: 32768   Required: 6 hours Feat Norm 18.0858  Reg Loss 0.0000  Meet Loss 0.0000
Training: 2024-02-18 09:55:23,394-Speed 2009.95 samples/sec   Loss 9.6707   LearningRate 0.000398   Epoch: 12   Global Step: 121740   Fp16 Grad Scale: 32768   Required: 6 hours Feat Norm 17.9616  Reg Loss 0.0000  Meet Loss 0.0000
Training: 2024-02-18 09:55:28,491-Speed 2009.37 samples/sec   Loss 9.6681   LearningRate 0.000398   Epoch: 12   Global Step: 121760   Fp16 Grad Scale: 32768   Required: 6 hours Feat Norm 18.0860  Reg Loss 0.0000  Meet Loss 0.0000
Training: 2024-02-18 09:55:33,588-Speed 2009.59 samples/sec   Loss 9.6881   LearningRate 0.000398   Epoch: 12   Global Step: 121780   Fp16 Grad Scale: 32768   Required: 6 hours Feat Norm 18.3338  Reg Loss 0.0000  Meet Loss 0.0000
Training: 2024-02-18 09:55:38,682-Speed 2010.48 samples/sec   Loss 9.6260   LearningRate 0.000398   Epoch: 12   Global Step: 121800   Fp16 Grad Scale: 32768   Required: 6 hours Feat Norm 18.5221  Reg Loss 0.0000  Meet Loss 0.0000
Training: 2024-02-18 09:55:43,773-Speed 2011.97 samples/sec   Loss 9.7342   LearningRate 0.000398   Epoch: 12   Global Step: 121820   Fp16 Grad Scale: 32768   Required: 6 hours Feat Norm 18.1824  Reg Loss 0.0000  Meet Loss 0.0000
Training: 2024-02-18 09:55:48,869-Speed 2009.64 samples/sec   Loss 9.7313   LearningRate 0.000398   Epoch: 12   Global Step: 121840   Fp16 Grad Scale: 32768   Required: 6 hours Feat Norm 18.2135  Reg Loss 0.0000  Meet Loss 0.0000
Training: 2024-02-18 09:55:53,967-Speed 2008.96 samples/sec   Loss 9.6881   LearningRate 0.000398   Epoch: 12   Global Step: 121860   Fp16 Grad Scale: 16384   Required: 6 hours Feat Norm 17.9018  Reg Loss 0.0000  Meet Loss 0.0000
Training: 2024-02-18 09:55:59,074-Speed 2005.56 samples/sec   Loss 9.6429   LearningRate 0.000398   Epoch: 12   Global Step: 121880   Fp16 Grad Scale: 16384   Required: 6 hours Feat Norm 18.0767  Reg Loss 0.0000  Meet Loss 0.0000
Training: 2024-02-18 09:56:04,168-Speed 2010.78 samples/sec   Loss 9.7519   LearningRate 0.000397   Epoch: 12   Global Step: 121900   Fp16 Grad Scale: 16384   Required: 6 hours Feat Norm 18.2587  Reg Loss 0.0000  Meet Loss 0.0000
Training: 2024-02-18 09:56:09,260-Speed 2011.21 samples/sec   Loss 9.6828   LearningRate 0.000397   Epoch: 12   Global Step: 121920   Fp16 Grad Scale: 16384   Required: 6 hours Feat Norm 18.1343  Reg Loss 0.0000  Meet Loss 0.0000
Training: 2024-02-18 09:56:14,353-Speed 2011.22 samples/sec   Loss 9.7409   LearningRate 0.000397   Epoch: 12   Global Step: 121940   Fp16 Grad Scale: 16384   Required: 6 hours Feat Norm 18.1533  Reg Loss 0.0000  Meet Loss 0.0000
Training: 2024-02-18 09:56:19,447-Speed 2010.43 samples/sec   Loss 9.6662   LearningRate 0.000397   Epoch: 12   Global Step: 121960   Fp16 Grad Scale: 32768   Required: 6 hours Feat Norm 18.3546  Reg Loss 0.0000  Meet Loss 0.0000
Training: 2024-02-18 09:56:24,543-Speed 2009.94 samples/sec   Loss 9.6502   LearningRate 0.000397   Epoch: 12   Global Step: 121980   Fp16 Grad Scale: 32768   Required: 6 hours Feat Norm 18.4690  Reg Loss 0.0000  Meet Loss 0.0000
Training: 2024-02-18 09:56:29,638-Speed 2010.38 samples/sec   Loss 9.7073   LearningRate 0.000397   Epoch: 12   Global Step: 122000   Fp16 Grad Scale: 32768   Required: 6 hours Feat Norm 18.1938  Reg Loss 0.0000  Meet Loss 0.0000
Training: 2024-02-18 09:56:35,798-[lfw][122000]XNorm: 17.296511
Training: 2024-02-18 09:56:35,799-[lfw][122000]Accuracy-Flip: 0.81333+-0.01474
Training: 2024-02-18 09:56:35,800-[lfw][122000]Accuracy-Highest: 0.86000
Training: 2024-02-18 09:56:42,811-[cfp_fp][122000]XNorm: 18.757191
Training: 2024-02-18 09:56:42,812-[cfp_fp][122000]Accuracy-Flip: 0.63514+-0.01700
Training: 2024-02-18 09:56:42,812-[cfp_fp][122000]Accuracy-Highest: 0.68914
Training: 2024-02-18 09:56:48,909-[agedb_30][122000]XNorm: 18.920958
Training: 2024-02-18 09:56:48,909-[agedb_30][122000]Accuracy-Flip: 0.54017+-0.02411
Training: 2024-02-18 09:56:48,910-[agedb_30][122000]Accuracy-Highest: 0.61083
Training: 2024-02-18 09:56:54,011-Speed 420.15 samples/sec   Loss 9.7099   LearningRate 0.000397   Epoch: 12   Global Step: 122020   Fp16 Grad Scale: 32768   Required: 6 hours Feat Norm 18.2303  Reg Loss 0.0000  Meet Loss 0.0000
Training: 2024-02-18 09:56:59,119-Speed 2005.03 samples/sec   Loss 9.8081   LearningRate 0.000397   Epoch: 12   Global Step: 122040   Fp16 Grad Scale: 32768   Required: 6 hours Feat Norm 18.1716  Reg Loss 0.0000  Meet Loss 0.0000
Training: 2024-02-18 09:57:04,224-Speed 2006.28 samples/sec   Loss 9.7447   LearningRate 0.000397   Epoch: 12   Global Step: 122060   Fp16 Grad Scale: 32768   Required: 6 hours Feat Norm 18.2647  Reg Loss 0.0000  Meet Loss 0.0000
Training: 2024-02-18 09:57:09,317-Speed 2011.19 samples/sec   Loss 9.7798   LearningRate 0.000397   Epoch: 12   Global Step: 122080   Fp16 Grad Scale: 32768   Required: 6 hours Feat Norm 18.2645  Reg Loss 0.0000  Meet Loss 0.0000
Training: 2024-02-18 09:57:14,413-Speed 2009.67 samples/sec   Loss 9.7752   LearningRate 0.000397   Epoch: 12   Global Step: 122100   Fp16 Grad Scale: 32768   Required: 6 hours Feat Norm 17.9898  Reg Loss 0.0000  Meet Loss 0.0000
Training: 2024-02-18 09:57:19,507-Speed 2010.84 samples/sec   Loss 9.6851   LearningRate 0.000396   Epoch: 12   Global Step: 122120   Fp16 Grad Scale: 32768   Required: 6 hours Feat Norm 18.4825  Reg Loss 0.0000  Meet Loss 0.0000
Training: 2024-02-18 09:57:24,606-Speed 2008.57 samples/sec   Loss 9.7058   LearningRate 0.000396   Epoch: 12   Global Step: 122140   Fp16 Grad Scale: 32768   Required: 6 hours Feat Norm 18.0396  Reg Loss 0.0000  Meet Loss 0.0000
Training: 2024-02-18 09:57:29,705-Speed 2008.51 samples/sec   Loss 9.7150   LearningRate 0.000396   Epoch: 12   Global Step: 122160   Fp16 Grad Scale: 32768   Required: 6 hours Feat Norm 18.1289  Reg Loss 0.0000  Meet Loss 0.0000
Training: 2024-02-18 09:57:34,802-Speed 2009.52 samples/sec   Loss 9.7308   LearningRate 0.000396   Epoch: 12   Global Step: 122180   Fp16 Grad Scale: 32768   Required: 6 hours Feat Norm 18.2061  Reg Loss 0.0000  Meet Loss 0.0000
Training: 2024-02-18 09:57:39,899-Speed 2009.50 samples/sec   Loss 9.6517   LearningRate 0.000396   Epoch: 12   Global Step: 122200   Fp16 Grad Scale: 32768   Required: 6 hours Feat Norm 18.1829  Reg Loss 0.0000  Meet Loss 0.0000
Training: 2024-02-18 09:57:44,991-Speed 2011.24 samples/sec   Loss 9.7209   LearningRate 0.000396   Epoch: 12   Global Step: 122220   Fp16 Grad Scale: 32768   Required: 6 hours Feat Norm 18.1442  Reg Loss 0.0000  Meet Loss 0.0000
Training: 2024-02-18 09:57:50,089-Speed 2009.10 samples/sec   Loss 9.7469   LearningRate 0.000396   Epoch: 12   Global Step: 122240   Fp16 Grad Scale: 32768   Required: 6 hours Feat Norm 18.2946  Reg Loss 0.0000  Meet Loss 0.0000
Training: 2024-02-18 09:57:55,188-Speed 2008.90 samples/sec   Loss 9.7577   LearningRate 0.000396   Epoch: 12   Global Step: 122260   Fp16 Grad Scale: 65536   Required: 6 hours Feat Norm 18.2438  Reg Loss 0.0000  Meet Loss 0.0000
Training: 2024-02-18 09:58:00,281-Speed 2010.98 samples/sec   Loss 9.7156   LearningRate 0.000396   Epoch: 12   Global Step: 122280   Fp16 Grad Scale: 32768   Required: 6 hours Feat Norm 18.1253  Reg Loss 0.0000  Meet Loss 0.0000
Training: 2024-02-18 09:58:05,388-Speed 2005.23 samples/sec   Loss 9.6972   LearningRate 0.000396   Epoch: 12   Global Step: 122300   Fp16 Grad Scale: 32768   Required: 6 hours Feat Norm 18.5863  Reg Loss 0.0000  Meet Loss 0.0000
Training: 2024-02-18 09:58:10,500-Speed 2003.70 samples/sec   Loss 9.6978   LearningRate 0.000395   Epoch: 12   Global Step: 122320   Fp16 Grad Scale: 32768   Required: 6 hours Feat Norm 18.3931  Reg Loss 0.0000  Meet Loss 0.0000
Training: 2024-02-18 09:58:15,609-Speed 2004.84 samples/sec   Loss 9.7850   LearningRate 0.000395   Epoch: 12   Global Step: 122340   Fp16 Grad Scale: 32768   Required: 6 hours Feat Norm 18.3325  Reg Loss 0.0000  Meet Loss 0.0000
Training: 2024-02-18 09:58:20,718-Speed 2004.99 samples/sec   Loss 9.7637   LearningRate 0.000395   Epoch: 12   Global Step: 122360   Fp16 Grad Scale: 32768   Required: 6 hours Feat Norm 18.2782  Reg Loss 0.0000  Meet Loss 0.0000
Training: 2024-02-18 09:58:25,812-Speed 2010.46 samples/sec   Loss 9.7519   LearningRate 0.000395   Epoch: 12   Global Step: 122380   Fp16 Grad Scale: 32768   Required: 6 hours Feat Norm 18.2890  Reg Loss 0.0000  Meet Loss 0.0000
Training: 2024-02-18 09:58:30,910-Speed 2009.16 samples/sec   Loss 9.7394   LearningRate 0.000395   Epoch: 12   Global Step: 122400   Fp16 Grad Scale: 32768   Required: 6 hours Feat Norm 18.4239  Reg Loss 0.0000  Meet Loss 0.0000
Training: 2024-02-18 09:58:36,006-Speed 2009.69 samples/sec   Loss 9.7452   LearningRate 0.000395   Epoch: 12   Global Step: 122420   Fp16 Grad Scale: 32768   Required: 6 hours Feat Norm 18.1707  Reg Loss 0.0000  Meet Loss 0.0000
Training: 2024-02-18 09:58:41,106-Speed 2008.77 samples/sec   Loss 9.7464   LearningRate 0.000395   Epoch: 12   Global Step: 122440   Fp16 Grad Scale: 32768   Required: 6 hours Feat Norm 18.1840  Reg Loss 0.0000  Meet Loss 0.0000
Training: 2024-02-18 09:58:46,205-Speed 2008.71 samples/sec   Loss 9.7441   LearningRate 0.000395   Epoch: 12   Global Step: 122460   Fp16 Grad Scale: 32768   Required: 6 hours Feat Norm 18.2704  Reg Loss 0.0000  Meet Loss 0.0000
Training: 2024-02-18 09:58:51,300-Speed 2010.20 samples/sec   Loss 9.8221   LearningRate 0.000395   Epoch: 12   Global Step: 122480   Fp16 Grad Scale: 32768   Required: 6 hours Feat Norm 18.1007  Reg Loss 0.0000  Meet Loss 0.0000
Training: 2024-02-18 09:58:56,398-Speed 2009.28 samples/sec   Loss 9.7437   LearningRate 0.000395   Epoch: 12   Global Step: 122500   Fp16 Grad Scale: 32768   Required: 6 hours Feat Norm 18.1857  Reg Loss 0.0000  Meet Loss 0.0000
Training: 2024-02-18 09:59:01,498-Speed 2008.31 samples/sec   Loss 9.7611   LearningRate 0.000394   Epoch: 12   Global Step: 122520   Fp16 Grad Scale: 32768   Required: 6 hours Feat Norm 18.3506  Reg Loss 0.0000  Meet Loss 0.0000
Training: 2024-02-18 09:59:06,597-Speed 2008.58 samples/sec   Loss 9.8048   LearningRate 0.000394   Epoch: 12   Global Step: 122540   Fp16 Grad Scale: 32768   Required: 6 hours Feat Norm 18.3651  Reg Loss 0.0000  Meet Loss 0.0000
Training: 2024-02-18 09:59:11,693-Speed 2010.18 samples/sec   Loss 9.7288   LearningRate 0.000394   Epoch: 12   Global Step: 122560   Fp16 Grad Scale: 32768   Required: 6 hours Feat Norm 18.1551  Reg Loss 0.0000  Meet Loss 0.0000
Training: 2024-02-18 09:59:16,789-Speed 2009.50 samples/sec   Loss 9.7784   LearningRate 0.000394   Epoch: 12   Global Step: 122580   Fp16 Grad Scale: 65536   Required: 6 hours Feat Norm 18.4582  Reg Loss 0.0000  Meet Loss 0.0000
Training: 2024-02-18 09:59:21,883-Speed 2010.88 samples/sec   Loss 9.7831   LearningRate 0.000394   Epoch: 12   Global Step: 122600   Fp16 Grad Scale: 32768   Required: 6 hours Feat Norm 18.3079  Reg Loss 0.0000  Meet Loss 0.0000
Training: 2024-02-18 09:59:26,980-Speed 2009.33 samples/sec   Loss 9.8876   LearningRate 0.000394   Epoch: 12   Global Step: 122620   Fp16 Grad Scale: 32768   Required: 6 hours Feat Norm 18.0641  Reg Loss 0.0000  Meet Loss 0.0000
Training: 2024-02-18 09:59:32,077-Speed 2009.60 samples/sec   Loss 9.8183   LearningRate 0.000394   Epoch: 12   Global Step: 122640   Fp16 Grad Scale: 32768   Required: 6 hours Feat Norm 18.1746  Reg Loss 0.0000  Meet Loss 0.0000
Training: 2024-02-18 09:59:37,173-Speed 2009.53 samples/sec   Loss 9.8164   LearningRate 0.000394   Epoch: 12   Global Step: 122660   Fp16 Grad Scale: 32768   Required: 6 hours Feat Norm 17.9951  Reg Loss 0.0000  Meet Loss 0.0000
Training: 2024-02-18 09:59:42,270-Speed 2009.51 samples/sec   Loss 9.8621   LearningRate 0.000394   Epoch: 12   Global Step: 122680   Fp16 Grad Scale: 32768   Required: 6 hours Feat Norm 18.3963  Reg Loss 0.0000  Meet Loss 0.0000
Training: 2024-02-18 09:59:47,361-Speed 2011.60 samples/sec   Loss 9.7822   LearningRate 0.000394   Epoch: 12   Global Step: 122700   Fp16 Grad Scale: 32768   Required: 6 hours Feat Norm 18.1470  Reg Loss 0.0000  Meet Loss 0.0000
Training: 2024-02-18 09:59:52,454-Speed 2010.63 samples/sec   Loss 9.8437   LearningRate 0.000393   Epoch: 12   Global Step: 122720   Fp16 Grad Scale: 32768   Required: 6 hours Feat Norm 18.3244  Reg Loss 0.0000  Meet Loss 0.0000
Training: 2024-02-18 09:59:57,555-Speed 2008.00 samples/sec   Loss 9.8096   LearningRate 0.000393   Epoch: 12   Global Step: 122740   Fp16 Grad Scale: 32768   Required: 6 hours Feat Norm 18.4797  Reg Loss 0.0000  Meet Loss 0.0000
Training: 2024-02-18 10:00:02,655-Speed 2008.20 samples/sec   Loss 9.7791   LearningRate 0.000393   Epoch: 12   Global Step: 122760   Fp16 Grad Scale: 32768   Required: 6 hours Feat Norm 18.2248  Reg Loss 0.0000  Meet Loss 0.0000
Training: 2024-02-18 10:00:07,756-Speed 2007.68 samples/sec   Loss 9.8108   LearningRate 0.000393   Epoch: 12   Global Step: 122780   Fp16 Grad Scale: 32768   Required: 6 hours Feat Norm 18.3272  Reg Loss 0.0000  Meet Loss 0.0000
Training: 2024-02-18 10:00:12,859-Speed 2006.94 samples/sec   Loss 9.8411   LearningRate 0.000393   Epoch: 12   Global Step: 122800   Fp16 Grad Scale: 16384   Required: 6 hours Feat Norm 18.3627  Reg Loss 0.0000  Meet Loss 0.0000
Training: 2024-02-18 10:00:17,966-Speed 2005.46 samples/sec   Loss 9.7797   LearningRate 0.000393   Epoch: 12   Global Step: 122820   Fp16 Grad Scale: 16384   Required: 6 hours Feat Norm 18.4143  Reg Loss 0.0000  Meet Loss 0.0000
Training: 2024-02-18 10:00:23,061-Speed 2010.28 samples/sec   Loss 9.8278   LearningRate 0.000393   Epoch: 12   Global Step: 122840   Fp16 Grad Scale: 16384   Required: 6 hours Feat Norm 18.1813  Reg Loss 0.0000  Meet Loss 0.0000
Training: 2024-02-18 10:00:28,156-Speed 2010.19 samples/sec   Loss 9.8443   LearningRate 0.000393   Epoch: 12   Global Step: 122860   Fp16 Grad Scale: 16384   Required: 6 hours Feat Norm 18.2779  Reg Loss 0.0000  Meet Loss 0.0000
Training: 2024-02-18 10:00:33,250-Speed 2010.80 samples/sec   Loss 9.8103   LearningRate 0.000393   Epoch: 12   Global Step: 122880   Fp16 Grad Scale: 16384   Required: 6 hours Feat Norm 18.4736  Reg Loss 0.0000  Meet Loss 0.0000
Training: 2024-02-18 10:00:38,346-Speed 2009.60 samples/sec   Loss 9.8101   LearningRate 0.000393   Epoch: 12   Global Step: 122900   Fp16 Grad Scale: 32768   Required: 6 hours Feat Norm 18.3889  Reg Loss 0.0000  Meet Loss 0.0000
Training: 2024-02-18 10:00:43,453-Speed 2005.56 samples/sec   Loss 9.7784   LearningRate 0.000392   Epoch: 12   Global Step: 122920   Fp16 Grad Scale: 32768   Required: 6 hours Feat Norm 18.4555  Reg Loss 0.0000  Meet Loss 0.0000
Training: 2024-02-18 10:00:48,560-Speed 2005.49 samples/sec   Loss 9.8359   LearningRate 0.000392   Epoch: 12   Global Step: 122940   Fp16 Grad Scale: 32768   Required: 6 hours Feat Norm 18.2535  Reg Loss 0.0000  Meet Loss 0.0000
Training: 2024-02-18 10:00:53,657-Speed 2009.33 samples/sec   Loss 9.8508   LearningRate 0.000392   Epoch: 12   Global Step: 122960   Fp16 Grad Scale: 32768   Required: 6 hours Feat Norm 18.4006  Reg Loss 0.0000  Meet Loss 0.0000
Training: 2024-02-18 10:00:58,753-Speed 2010.10 samples/sec   Loss 9.7335   LearningRate 0.000392   Epoch: 12   Global Step: 122980   Fp16 Grad Scale: 32768   Required: 6 hours Feat Norm 18.2092  Reg Loss 0.0000  Meet Loss 0.0000
Training: 2024-02-18 10:01:03,845-Speed 2011.51 samples/sec   Loss 9.8357   LearningRate 0.000392   Epoch: 12   Global Step: 123000   Fp16 Grad Scale: 32768   Required: 6 hours Feat Norm 18.4995  Reg Loss 0.0000  Meet Loss 0.0000
Training: 2024-02-18 10:01:08,942-Speed 2009.48 samples/sec   Loss 9.7908   LearningRate 0.000392   Epoch: 12   Global Step: 123020   Fp16 Grad Scale: 32768   Required: 6 hours Feat Norm 18.2837  Reg Loss 0.0000  Meet Loss 0.0000
Training: 2024-02-18 10:01:14,036-Speed 2010.32 samples/sec   Loss 9.8611   LearningRate 0.000392   Epoch: 12   Global Step: 123040   Fp16 Grad Scale: 32768   Required: 6 hours Feat Norm 18.1484  Reg Loss 0.0000  Meet Loss 0.0000
Training: 2024-02-18 10:01:19,133-Speed 2009.55 samples/sec   Loss 9.7890   LearningRate 0.000392   Epoch: 12   Global Step: 123060   Fp16 Grad Scale: 32768   Required: 6 hours Feat Norm 18.4966  Reg Loss 0.0000  Meet Loss 0.0000
Training: 2024-02-18 10:01:24,231-Speed 2009.13 samples/sec   Loss 9.7760   LearningRate 0.000392   Epoch: 12   Global Step: 123080   Fp16 Grad Scale: 32768   Required: 6 hours Feat Norm 18.3409  Reg Loss 0.0000  Meet Loss 0.0000
Training: 2024-02-18 10:01:29,330-Speed 2008.64 samples/sec   Loss 9.8135   LearningRate 0.000392   Epoch: 12   Global Step: 123100   Fp16 Grad Scale: 32768   Required: 6 hours Feat Norm 18.1719  Reg Loss 0.0000  Meet Loss 0.0000
Training: 2024-02-18 10:01:34,427-Speed 2009.17 samples/sec   Loss 9.8291   LearningRate 0.000391   Epoch: 12   Global Step: 123120   Fp16 Grad Scale: 32768   Required: 6 hours Feat Norm 18.5508  Reg Loss 0.0000  Meet Loss 0.0000
Training: 2024-02-18 10:01:39,526-Speed 2009.08 samples/sec   Loss 9.8831   LearningRate 0.000391   Epoch: 12   Global Step: 123140   Fp16 Grad Scale: 32768   Required: 6 hours Feat Norm 18.3579  Reg Loss 0.0000  Meet Loss 0.0000
Training: 2024-02-18 10:01:44,626-Speed 2008.23 samples/sec   Loss 9.8428   LearningRate 0.000391   Epoch: 12   Global Step: 123160   Fp16 Grad Scale: 32768   Required: 6 hours Feat Norm 17.9442  Reg Loss 0.0000  Meet Loss 0.0000
Training: 2024-02-18 10:01:49,726-Speed 2008.38 samples/sec   Loss 9.8788   LearningRate 0.000391   Epoch: 12   Global Step: 123180   Fp16 Grad Scale: 32768   Required: 6 hours Feat Norm 18.3166  Reg Loss 0.0000  Meet Loss 0.0000
